,label,text
690,Jaundice,I have been feeling itchy and have been vomiting. I am also very tired and have lost weight. My fever is high and my skin has become yellow. I have been experiencing abdominal pain as well.
691,Jaundice,"I've been itchy and have been throwing up. Along with losing weight, I'm also really exhausted. My skin has turned yellow, and my fever is high. My stomach has also been hurting recently."
692,Jaundice,"I've had a scratchy stomach and been throwing up. I have also lost weight and am really exhausted. I have a high fever and yellow skin. As well as you, I have been having stomach pain."
693,Jaundice,I've been itchy and throwing up. I've lost weight and am also really exhausted. My skin has become yellow and I have a severe temperature. My stomach has also been hurting.
694,Jaundice,"I've been exhausted and experiencing nausea and itching. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I've been having stomach pain."
695,Jaundice,"I have been suffering from itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have also been experiencing abdominal pain"
696,Jaundice,"I've been feeling scratchy, sick, and worn out. I also had a high fever and lost weight. Both my skin and my urine have become yellow. Additional stomach pain that I've been having"
697,Jaundice,"The itch, the nausea, and the weariness have been bothering me. In addition, I developed a fever and lost weight. My pee is black, and I've developed a yellow rash. Additionally, I've had stomach ache."
698,Jaundice,"I have been experiencing intense itching, vomiting, and fatigue. I have also lost weight and have a high fever. My skin has turned yellow and my urine is dark. I have been having abdominal pain as well."
699,Jaundice,"I've been feeling extremely scratchy, sick, and worn out. In addition, I've lost weight and have a temperature. My urine is dark, and my skin has turned yellow. Additionally, I have been experiencing stomach pain."
700,Jaundice,"I've felt really scratchy, nauseated, and worn out. I also had a high fever and lost weight. Both my skin and my urine have become yellow. I've also been experiencing stomach pain."
701,Malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. I feel nauseous and my muscles are really sore"
702,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I'm queasy, and my muscles hurt a lot."
703,Malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I'm queasy, and my muscles hurt a lot."
704,Malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Besides having a headache, I'm also perspiring a lot. My muscles are quite sore, and I feel sick."
705,Malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. Along with my headache and excessive sweating, My muscles hurt a lot, and I feel queasy."
706,Malaria,"I've had a high fever, chills, and intense itching. In addition, I have a headache and am perspiring a lot. My muscles hurt a lot, and I feel sick."
707,Malaria,"I've had intense itching all over my body, accompanied by chills and vomiting. My fever is really high and I've been sweating excessively. I also have a headache and feel nauseous. My muscles are really painful."
708,Malaria,"I've been experiencing severe body itchiness, chills, and vomiting. I have a really high fever, and I've been perspiring a lot. I also feel queasy and have a headache. My muscles are in excruciating discomfort."
709,Malaria,"Along with severe body itchiness, chills, and nausea, I've been experiencing. I've been severely perspiring and have a very high fever. I'm feeling queasy and also have a headache. Really hurting muscles are me."
710,Malaria,"I've been experiencing severe body itchiness, chills, and vomiting. I have a really high fever, and I've been perspiring a lot. I also feel queasy and have a headache. My muscles are in excruciating discomfort."
711,Malaria,"I've been experiencing severe body itchiness, along with chills and nausea. I've been perspiring a lot and have an extremely high fever. I feel sick to my stomach and have a headache. My muscles are hurting a lot."
712,Malaria,"I'm suffering from intense itching, chills, vomiting, and a high fever. I've also been sweating a lot and have a headache. Nausea and muscle pain have also been bothering me."
713,Malaria,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. Additionally hurting me have been nausea and muscle soreness."
714,Malaria,"I have a high temperature, vomiting, chills, and severe itching. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache."
715,Malaria,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. Besides having a headache, I've been perspiring a lot. I've been bothered by nausea as well as muscle ache."
716,Malaria,"I have a high fever, chills, and severe itching. In addition, I have a headache and have been perspiring a lot. I've also been bothered by nausea and muscular ache."
717,Malaria,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. Additionally hurting me have been nausea and muscle soreness."
718,Malaria,"I have a high temperature, vomiting, chills, and severe itching. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache."
719,Malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me discomfort."
